q1,q2,q3,q4,q5,q6,qd1,qd2,qd3,qd4,qd5,qd6,qdd1,qdd2,qdd3,qdd4,qdd5,qdd6
0.6669300814497335,0.9938862891999158,0.8141996251490979,0.2194670541496005,-0.4871409092245808,-0.9454242182562898,0.7451203033453402,0.2208170658298071,-1.7417550728112194,-3.902479646876629,-4.366616924347293,-1.9550523551151784,-0.6669300814497335,-3.9755451567996634,-7.327796626341882,-3.511472866393608,12.178522730614521,34.035271857226434
0.674348634621503,0.9958957431710995,0.7964163085343423,0.1802727411123587,-0.5301847982053393,-0.9632635510857278,0.7384131086215322,0.18101567593645895,-1.8142462819321914,-3.934466650130534,-4.239410571506267,-1.6113472379936251,-0.674348634621503,-3.983582972684398,-7.16774677680908,-2.884363857797739,13.254619955133482,34.677487839086204
0.6816997385039922,0.9975067635905287,0.7779161117124792,0.14078996605490732,-0.5719032068320286,-0.9776354050541782,0.7316320567905623,0.14114186609435447,-1.8851044290020749,-3.960157947270807,-4.101605545439621,-1.2618417223423481,-0.6816997385039922,-3.990027054362115,-7.001245005412313,-2.252639456878517,14.297580170800714,35.194874581950415
0.6889826578295565,0.9987187059282991,0.7587156873120232,0.1010819070317121,-0.6121918376385092,-0.9884880455145938,0.7247778261026755,0.10121158884048084,-1.9542657322994224,-3.979512428568771,-3.953546363484262,-0.90779393008027,-0.6889826578295565,-3.9948748237131966,-6.828441185808209,-1.6173105125073937,15.304795940962729,35.58556963852538
0.6961966641504655,0.9995310853158959,0.7388323182590943,0.061212102583617686,-0.650949967652703,-0.9957824060024124,0.7178511021275679,0.06124081930305546,-2.021667937487022,-3.992499124102181,-3.795603178721878,-0.5504783340492923,-0.6961966641504655,-3.9981243412635834,-6.649490864331849,-0.979393641337883,16.273749191317574,35.84816661608685
0.7033410359117636,0.9999435767401766,0.7182839022204921,0.021244350067148386,-0.6880807002075077,-0.9994922288638827,0.7108525776858147,0.021245548810268997,-2.0872503736490557,-3.999097253311501,-3.628170854583429,-0.19118117026917028,-0.7033410359117636,-3.9997743069607066,-6.464555119984428,-0.3399096010743742,17.20201750518769,35.98172023909978
0.7104150585234404,0.9999560151734022,0.6970889354934274,-0.01875739643033272,-0.7234912071858206,-0.9996041597762589,0.7037829527795745,-0.01875822150745301,-2.1509540079029494,-3.999296258251755,-3.4516679776768937,0.16880419215168196,-0.7104150585234404,-3.9998240606936086,-6.273800419440847,0.3001183428853235,18.087280179645514,35.98574975194532
0.7174180244319057,0.9995683956392591,0.6752664963564009,-0.0587291284262604,-0.7570929610940471,-0.9961177958196216,0.6966429345225726,-0.0587544871191141,-2.2127214985368036,-3.9930958204867397,-3.2665358113062517,0.5281819067826097,-0.7174180244319057,-3.9982735825570366,-6.077398467207608,0.9396660548201664,18.927324027351176,35.86024064950637
0.7243492331907598,0.9987808732148515,0.652836227896226,-0.09860688546553989,-0.7888019563838989,-0.9890456869272758,0.6894332370693759,-0.09872724649616733,-2.272497246624524,-3.9805058615985702,-3.0732371922979422,0.8856583145547234,-0.7243492331907598,-3.995123492859406,-5.875526051066034,1.5777101674486382,19.720048909597473,35.60564472938193
0.7312079915308528,0.9975937629686579,0.6298183203266474,-0.13832685746636883,-0.8185389194691713,-0.9784132907095081,0.6821545815439609,-0.1386605075143345,-2.330227446072225,-3.9615465273117345,-2.872255373892795,1.2399466005710464,-0.7312079915308528,-3.9903750518746315,-5.6683648829398265,2.2132297194619013,20.463472986729283,35.222878465542294
